"dgp","idx_d","idx_T","rep","d","T_sample","truth_seed","data_seed"
"dgp1",4,5,24,20,1000,20270004,20665350
"dgp1",4,5,25,20,1000,20270004,20665351
"dgp1",4,5,26,20,1000,20270004,20665352
"dgp1",4,5,27,20,1000,20270004,20665353
"dgp1",4,5,28,20,1000,20270004,20665354
"dgp1",4,5,29,20,1000,20270004,20665355
"dgp1",4,5,30,20,1000,20270004,20665356
"dgp1",4,5,31,20,1000,20270004,20665357
"dgp1",4,5,32,20,1000,20270004,20665358
"dgp1",4,5,33,20,1000,20270004,20665359
"dgp1",4,5,34,20,1000,20270004,20665360
"dgp1",4,5,35,20,1000,20270004,20665361
"dgp1",4,5,36,20,1000,20270004,20665362
"dgp1",4,5,37,20,1000,20270004,20665363
"dgp1",4,5,38,20,1000,20270004,20665364
"dgp1",4,5,39,20,1000,20270004,20665365
"dgp1",4,5,40,20,1000,20270004,20665366
"dgp1",4,5,41,20,1000,20270004,20665367
"dgp1",4,5,42,20,1000,20270004,20665368
"dgp1",4,5,43,20,1000,20270004,20665369
"dgp1",4,5,44,20,1000,20270004,20665370
"dgp1",4,5,45,20,1000,20270004,20665371
"dgp1",4,5,46,20,1000,20270004,20665372
"dgp1",4,5,47,20,1000,20270004,20665373
"dgp1",4,5,48,20,1000,20270004,20665374
"dgp1",4,5,49,20,1000,20270004,20665375
"dgp1",4,5,50,20,1000,20270004,20665376
"dgp1",4,5,51,20,1000,20270004,20665377
"dgp1",4,5,52,20,1000,20270004,20665378
"dgp1",4,5,53,20,1000,20270004,20665379
"dgp1",4,5,54,20,1000,20270004,20665380
"dgp1",4,5,55,20,1000,20270004,20665381
"dgp1",4,5,56,20,1000,20270004,20665382
"dgp1",4,5,57,20,1000,20270004,20665383
"dgp1",4,5,58,20,1000,20270004,20665384
"dgp1",4,5,59,20,1000,20270004,20665385
"dgp1",4,5,60,20,1000,20270004,20665386
"dgp1",4,5,61,20,1000,20270004,20665387
"dgp1",4,5,62,20,1000,20270004,20665388
"dgp1",4,5,63,20,1000,20270004,20665389
"dgp1",4,5,64,20,1000,20270004,20665390
"dgp1",4,5,65,20,1000,20270004,20665391
"dgp1",4,5,66,20,1000,20270004,20665392
"dgp1",4,5,67,20,1000,20270004,20665393
"dgp1",4,5,68,20,1000,20270004,20665394
"dgp1",4,5,69,20,1000,20270004,20665395
"dgp1",4,5,70,20,1000,20270004,20665396
"dgp1",4,5,71,20,1000,20270004,20665397
"dgp1",4,5,72,20,1000,20270004,20665398
"dgp1",4,5,73,20,1000,20270004,20665399
"dgp1",4,5,74,20,1000,20270004,20665400
"dgp1",4,5,75,20,1000,20270004,20665401
"dgp1",4,5,76,20,1000,20270004,20665402
"dgp1",4,5,77,20,1000,20270004,20665403
"dgp1",4,5,78,20,1000,20270004,20665404
"dgp1",4,5,79,20,1000,20270004,20665405
"dgp1",4,5,80,20,1000,20270004,20665406
"dgp1",4,5,81,20,1000,20270004,20665407
"dgp1",4,5,82,20,1000,20270004,20665408
"dgp1",4,5,83,20,1000,20270004,20665409
"dgp1",4,5,84,20,1000,20270004,20665410
"dgp1",4,5,85,20,1000,20270004,20665411
"dgp1",4,5,86,20,1000,20270004,20665412
"dgp1",4,5,87,20,1000,20270004,20665413
"dgp1",4,5,88,20,1000,20270004,20665414
"dgp1",4,5,89,20,1000,20270004,20665415
"dgp1",4,5,90,20,1000,20270004,20665416
"dgp1",4,5,91,20,1000,20270004,20665417
"dgp1",4,5,92,20,1000,20270004,20665418
"dgp1",4,5,93,20,1000,20270004,20665419
"dgp1",4,5,94,20,1000,20270004,20665420
"dgp1",4,5,95,20,1000,20270004,20665421
"dgp1",4,5,96,20,1000,20270004,20665422
"dgp1",4,5,97,20,1000,20270004,20665423
"dgp1",4,5,98,20,1000,20270004,20665424
"dgp1",4,5,99,20,1000,20270004,20665425
"dgp1",4,5,100,20,1000,20270004,20665426
"dgp1",4,6,1,20,2000,20270004,20666327
"dgp1",4,6,2,20,2000,20270004,20666328
"dgp1",4,6,3,20,2000,20270004,20666329
"dgp1",4,6,4,20,2000,20270004,20666330
"dgp1",4,6,5,20,2000,20270004,20666331
"dgp1",4,6,6,20,2000,20270004,20666332
"dgp1",4,6,7,20,2000,20270004,20666333
"dgp1",4,6,8,20,2000,20270004,20666334
"dgp1",4,6,9,20,2000,20270004,20666335
"dgp1",4,6,10,20,2000,20270004,20666336
"dgp1",4,6,11,20,2000,20270004,20666337
"dgp1",4,6,12,20,2000,20270004,20666338
"dgp1",4,6,13,20,2000,20270004,20666339
"dgp1",4,6,14,20,2000,20270004,20666340
"dgp1",4,6,15,20,2000,20270004,20666341
"dgp1",4,6,16,20,2000,20270004,20666342
"dgp1",4,6,17,20,2000,20270004,20666343
"dgp1",4,6,18,20,2000,20270004,20666344
"dgp1",4,6,19,20,2000,20270004,20666345
"dgp1",4,6,20,20,2000,20270004,20666346
"dgp1",4,6,21,20,2000,20270004,20666347
"dgp1",4,6,22,20,2000,20270004,20666348
"dgp1",4,6,23,20,2000,20270004,20666349
"dgp1",4,6,24,20,2000,20270004,20666350
"dgp1",4,6,25,20,2000,20270004,20666351
"dgp1",4,6,26,20,2000,20270004,20666352
"dgp1",4,6,27,20,2000,20270004,20666353
"dgp1",4,6,28,20,2000,20270004,20666354
"dgp1",4,6,29,20,2000,20270004,20666355
"dgp1",4,6,30,20,2000,20270004,20666356
"dgp1",4,6,31,20,2000,20270004,20666357
"dgp1",4,6,32,20,2000,20270004,20666358
"dgp1",4,6,33,20,2000,20270004,20666359
"dgp1",4,6,34,20,2000,20270004,20666360
"dgp1",4,6,35,20,2000,20270004,20666361
"dgp1",4,6,36,20,2000,20270004,20666362
"dgp1",4,6,37,20,2000,20270004,20666363
"dgp1",4,6,38,20,2000,20270004,20666364
"dgp1",4,6,39,20,2000,20270004,20666365
"dgp1",4,6,40,20,2000,20270004,20666366
"dgp1",4,6,41,20,2000,20270004,20666367
"dgp1",4,6,42,20,2000,20270004,20666368
"dgp1",4,6,43,20,2000,20270004,20666369
"dgp1",4,6,44,20,2000,20270004,20666370
"dgp1",4,6,45,20,2000,20270004,20666371
"dgp1",4,6,46,20,2000,20270004,20666372
"dgp1",4,6,47,20,2000,20270004,20666373
"dgp1",4,6,48,20,2000,20270004,20666374
"dgp1",4,6,49,20,2000,20270004,20666375
"dgp1",4,6,50,20,2000,20270004,20666376
"dgp1",4,6,51,20,2000,20270004,20666377
"dgp1",4,6,52,20,2000,20270004,20666378
"dgp1",4,6,53,20,2000,20270004,20666379
"dgp1",4,6,54,20,2000,20270004,20666380
"dgp1",4,6,55,20,2000,20270004,20666381
"dgp1",4,6,56,20,2000,20270004,20666382
"dgp1",4,6,57,20,2000,20270004,20666383
"dgp1",4,6,58,20,2000,20270004,20666384
"dgp1",4,6,59,20,2000,20270004,20666385
"dgp1",4,6,60,20,2000,20270004,20666386
"dgp1",4,6,61,20,2000,20270004,20666387
"dgp1",4,6,62,20,2000,20270004,20666388
"dgp1",4,6,63,20,2000,20270004,20666389
"dgp1",4,6,64,20,2000,20270004,20666390
"dgp1",4,6,65,20,2000,20270004,20666391
"dgp1",4,6,66,20,2000,20270004,20666392
"dgp1",4,6,67,20,2000,20270004,20666393
"dgp1",4,6,68,20,2000,20270004,20666394
"dgp1",4,6,69,20,2000,20270004,20666395
"dgp1",4,6,70,20,2000,20270004,20666396
"dgp1",4,6,71,20,2000,20270004,20666397
"dgp1",4,6,72,20,2000,20270004,20666398
"dgp1",4,6,73,20,2000,20270004,20666399
"dgp1",4,6,74,20,2000,20270004,20666400
"dgp1",4,6,75,20,2000,20270004,20666401
"dgp1",4,6,76,20,2000,20270004,20666402
"dgp1",4,6,77,20,2000,20270004,20666403
"dgp1",4,6,78,20,2000,20270004,20666404
"dgp1",4,6,79,20,2000,20270004,20666405
"dgp1",4,6,80,20,2000,20270004,20666406
"dgp1",4,6,81,20,2000,20270004,20666407
"dgp1",4,6,82,20,2000,20270004,20666408
"dgp1",4,6,83,20,2000,20270004,20666409
"dgp1",4,6,84,20,2000,20270004,20666410
"dgp1",4,6,85,20,2000,20270004,20666411
"dgp1",4,6,86,20,2000,20270004,20666412
"dgp1",4,6,87,20,2000,20270004,20666413
"dgp1",4,6,88,20,2000,20270004,20666414
"dgp1",4,6,89,20,2000,20270004,20666415
"dgp1",4,6,90,20,2000,20270004,20666416
"dgp1",4,6,91,20,2000,20270004,20666417
"dgp1",4,6,92,20,2000,20270004,20666418
"dgp1",4,6,93,20,2000,20270004,20666419
"dgp1",4,6,94,20,2000,20270004,20666420
"dgp1",4,6,95,20,2000,20270004,20666421
"dgp1",4,6,96,20,2000,20270004,20666422
"dgp1",4,6,97,20,2000,20270004,20666423
"dgp1",4,6,98,20,2000,20270004,20666424
"dgp1",4,6,99,20,2000,20270004,20666425
"dgp1",4,6,100,20,2000,20270004,20666426
"dgp1",5,1,1,25,100,20270005,20761327
"dgp1",5,1,2,25,100,20270005,20761328
"dgp1",5,1,3,25,100,20270005,20761329
"dgp1",5,1,4,25,100,20270005,20761330
"dgp1",5,1,5,25,100,20270005,20761331
"dgp1",5,1,6,25,100,20270005,20761332
"dgp1",5,1,7,25,100,20270005,20761333
"dgp1",5,1,8,25,100,20270005,20761334
"dgp1",5,1,9,25,100,20270005,20761335
"dgp1",5,1,10,25,100,20270005,20761336
"dgp1",5,1,11,25,100,20270005,20761337
"dgp1",5,1,12,25,100,20270005,20761338
"dgp1",5,1,13,25,100,20270005,20761339
"dgp1",5,1,14,25,100,20270005,20761340
"dgp1",5,1,15,25,100,20270005,20761341
"dgp1",5,1,16,25,100,20270005,20761342
"dgp1",5,1,17,25,100,20270005,20761343
"dgp1",5,1,18,25,100,20270005,20761344
"dgp1",5,1,19,25,100,20270005,20761345
"dgp1",5,1,20,25,100,20270005,20761346
"dgp1",5,1,21,25,100,20270005,20761347
"dgp1",5,1,22,25,100,20270005,20761348
"dgp1",5,1,23,25,100,20270005,20761349
"dgp1",5,1,24,25,100,20270005,20761350
"dgp1",5,1,25,25,100,20270005,20761351
"dgp1",5,1,26,25,100,20270005,20761352
"dgp1",5,1,27,25,100,20270005,20761353
"dgp1",5,1,28,25,100,20270005,20761354
"dgp1",5,1,29,25,100,20270005,20761355
"dgp1",5,1,30,25,100,20270005,20761356
"dgp1",5,1,31,25,100,20270005,20761357
"dgp1",5,1,32,25,100,20270005,20761358
"dgp1",5,1,33,25,100,20270005,20761359
"dgp1",5,1,34,25,100,20270005,20761360
"dgp1",5,1,35,25,100,20270005,20761361
"dgp1",5,1,36,25,100,20270005,20761362
"dgp1",5,1,37,25,100,20270005,20761363
"dgp1",5,1,38,25,100,20270005,20761364
"dgp1",5,1,39,25,100,20270005,20761365
"dgp1",5,1,40,25,100,20270005,20761366
"dgp1",5,1,41,25,100,20270005,20761367
"dgp1",5,1,42,25,100,20270005,20761368
"dgp1",5,1,43,25,100,20270005,20761369
"dgp1",5,1,44,25,100,20270005,20761370
"dgp1",5,1,45,25,100,20270005,20761371
"dgp1",5,1,46,25,100,20270005,20761372
"dgp1",5,1,47,25,100,20270005,20761373
"dgp1",5,1,48,25,100,20270005,20761374
"dgp1",5,1,49,25,100,20270005,20761375
"dgp1",5,1,50,25,100,20270005,20761376
"dgp1",5,1,51,25,100,20270005,20761377
"dgp1",5,1,52,25,100,20270005,20761378
"dgp1",5,1,53,25,100,20270005,20761379
"dgp1",5,1,54,25,100,20270005,20761380
"dgp1",5,1,55,25,100,20270005,20761381
"dgp1",5,1,56,25,100,20270005,20761382
"dgp1",5,1,57,25,100,20270005,20761383
"dgp1",5,1,58,25,100,20270005,20761384
"dgp1",5,1,59,25,100,20270005,20761385
"dgp1",5,1,60,25,100,20270005,20761386
"dgp1",5,1,61,25,100,20270005,20761387
"dgp1",5,1,62,25,100,20270005,20761388
"dgp1",5,1,63,25,100,20270005,20761389
"dgp1",5,1,64,25,100,20270005,20761390
"dgp1",5,1,65,25,100,20270005,20761391
"dgp1",5,1,66,25,100,20270005,20761392
"dgp1",5,1,67,25,100,20270005,20761393
"dgp1",5,1,68,25,100,20270005,20761394
"dgp1",5,1,69,25,100,20270005,20761395
"dgp1",5,1,70,25,100,20270005,20761396
"dgp1",5,1,71,25,100,20270005,20761397
"dgp1",5,1,72,25,100,20270005,20761398
"dgp1",5,1,73,25,100,20270005,20761399
"dgp1",5,1,74,25,100,20270005,20761400
"dgp1",5,1,75,25,100,20270005,20761401
"dgp1",5,1,76,25,100,20270005,20761402
"dgp1",5,1,77,25,100,20270005,20761403
"dgp1",5,1,78,25,100,20270005,20761404
"dgp1",5,1,79,25,100,20270005,20761405
"dgp1",5,1,80,25,100,20270005,20761406
"dgp1",5,1,81,25,100,20270005,20761407
"dgp1",5,1,82,25,100,20270005,20761408
"dgp1",5,1,83,25,100,20270005,20761409
"dgp1",5,1,84,25,100,20270005,20761410
"dgp1",5,1,85,25,100,20270005,20761411
"dgp1",5,1,86,25,100,20270005,20761412
"dgp1",5,1,87,25,100,20270005,20761413
"dgp1",5,1,88,25,100,20270005,20761414
"dgp1",5,1,89,25,100,20270005,20761415
"dgp1",5,1,90,25,100,20270005,20761416
"dgp1",5,1,91,25,100,20270005,20761417
"dgp1",5,1,92,25,100,20270005,20761418
"dgp1",5,1,93,25,100,20270005,20761419
"dgp1",5,1,94,25,100,20270005,20761420
"dgp1",5,1,95,25,100,20270005,20761421
"dgp1",5,1,96,25,100,20270005,20761422
"dgp1",5,1,97,25,100,20270005,20761423
"dgp1",5,1,98,25,100,20270005,20761424
"dgp1",5,1,99,25,100,20270005,20761425
"dgp1",5,1,100,25,100,20270005,20761426
"dgp1",5,2,1,25,200,20270005,20762327
"dgp1",5,2,2,25,200,20270005,20762328
"dgp1",5,2,3,25,200,20270005,20762329
"dgp1",5,2,4,25,200,20270005,20762330
"dgp1",5,2,5,25,200,20270005,20762331
"dgp1",5,2,6,25,200,20270005,20762332
"dgp1",5,2,7,25,200,20270005,20762333
"dgp1",5,2,8,25,200,20270005,20762334
"dgp1",5,2,9,25,200,20270005,20762335
"dgp1",5,2,10,25,200,20270005,20762336
"dgp1",5,2,11,25,200,20270005,20762337
"dgp1",5,2,12,25,200,20270005,20762338
"dgp1",5,2,13,25,200,20270005,20762339
"dgp1",5,2,14,25,200,20270005,20762340
"dgp1",5,2,15,25,200,20270005,20762341
"dgp1",5,2,16,25,200,20270005,20762342
"dgp1",5,2,17,25,200,20270005,20762343
"dgp1",5,2,18,25,200,20270005,20762344
"dgp1",5,2,19,25,200,20270005,20762345
"dgp1",5,2,20,25,200,20270005,20762346
"dgp1",5,2,21,25,200,20270005,20762347
"dgp1",5,2,22,25,200,20270005,20762348
"dgp1",5,2,23,25,200,20270005,20762349
"dgp1",5,2,24,25,200,20270005,20762350
"dgp1",5,2,25,25,200,20270005,20762351
"dgp1",5,2,26,25,200,20270005,20762352
"dgp1",5,2,27,25,200,20270005,20762353
"dgp1",5,2,28,25,200,20270005,20762354
"dgp1",5,2,29,25,200,20270005,20762355
"dgp1",5,2,30,25,200,20270005,20762356
"dgp1",5,2,31,25,200,20270005,20762357
"dgp1",5,2,32,25,200,20270005,20762358
"dgp1",5,2,33,25,200,20270005,20762359
"dgp1",5,2,34,25,200,20270005,20762360
"dgp1",5,2,35,25,200,20270005,20762361
"dgp1",5,2,36,25,200,20270005,20762362
"dgp1",5,2,37,25,200,20270005,20762363
"dgp1",5,2,38,25,200,20270005,20762364
"dgp1",5,2,39,25,200,20270005,20762365
"dgp1",5,2,40,25,200,20270005,20762366
"dgp1",5,2,41,25,200,20270005,20762367
"dgp1",5,2,42,25,200,20270005,20762368
"dgp1",5,2,43,25,200,20270005,20762369
"dgp1",5,2,44,25,200,20270005,20762370
"dgp1",5,2,45,25,200,20270005,20762371
"dgp1",5,2,46,25,200,20270005,20762372
"dgp1",5,2,47,25,200,20270005,20762373
"dgp1",5,2,48,25,200,20270005,20762374
"dgp1",5,2,49,25,200,20270005,20762375
"dgp1",5,2,50,25,200,20270005,20762376
"dgp1",5,2,51,25,200,20270005,20762377
"dgp1",5,2,52,25,200,20270005,20762378
"dgp1",5,2,53,25,200,20270005,20762379
"dgp1",5,2,54,25,200,20270005,20762380
"dgp1",5,2,55,25,200,20270005,20762381
"dgp1",5,2,56,25,200,20270005,20762382
"dgp1",5,2,57,25,200,20270005,20762383
"dgp1",5,2,58,25,200,20270005,20762384
"dgp1",5,2,59,25,200,20270005,20762385
"dgp1",5,2,60,25,200,20270005,20762386
"dgp1",5,2,61,25,200,20270005,20762387
"dgp1",5,2,62,25,200,20270005,20762388
"dgp1",5,2,63,25,200,20270005,20762389
"dgp1",5,2,64,25,200,20270005,20762390
"dgp1",5,2,65,25,200,20270005,20762391
"dgp1",5,2,66,25,200,20270005,20762392
"dgp1",5,2,67,25,200,20270005,20762393
"dgp1",5,2,68,25,200,20270005,20762394
"dgp1",5,2,69,25,200,20270005,20762395
"dgp1",5,2,70,25,200,20270005,20762396
"dgp1",5,2,71,25,200,20270005,20762397
"dgp1",5,2,72,25,200,20270005,20762398
"dgp1",5,2,73,25,200,20270005,20762399
"dgp1",5,2,74,25,200,20270005,20762400
"dgp1",5,2,75,25,200,20270005,20762401
"dgp1",5,2,76,25,200,20270005,20762402
"dgp1",5,2,77,25,200,20270005,20762403
"dgp1",5,2,78,25,200,20270005,20762404
"dgp1",5,2,79,25,200,20270005,20762405
"dgp1",5,2,80,25,200,20270005,20762406
"dgp1",5,2,81,25,200,20270005,20762407
"dgp1",5,2,82,25,200,20270005,20762408
"dgp1",5,2,83,25,200,20270005,20762409
"dgp1",5,2,84,25,200,20270005,20762410
"dgp1",5,2,85,25,200,20270005,20762411
"dgp1",5,2,86,25,200,20270005,20762412
"dgp1",5,2,87,25,200,20270005,20762413
"dgp1",5,2,88,25,200,20270005,20762414
"dgp1",5,2,89,25,200,20270005,20762415
"dgp1",5,2,90,25,200,20270005,20762416
"dgp1",5,2,91,25,200,20270005,20762417
"dgp1",5,2,92,25,200,20270005,20762418
"dgp1",5,2,93,25,200,20270005,20762419
"dgp1",5,2,94,25,200,20270005,20762420
"dgp1",5,2,95,25,200,20270005,20762421
"dgp1",5,2,96,25,200,20270005,20762422
"dgp1",5,2,97,25,200,20270005,20762423
"dgp1",5,2,98,25,200,20270005,20762424
"dgp1",5,2,99,25,200,20270005,20762425
"dgp1",5,2,100,25,200,20270005,20762426
"dgp1",5,3,1,25,300,20270005,20763327
"dgp1",5,3,2,25,300,20270005,20763328
"dgp1",5,3,3,25,300,20270005,20763329
"dgp1",5,3,4,25,300,20270005,20763330
"dgp1",5,3,5,25,300,20270005,20763331
"dgp1",5,3,6,25,300,20270005,20763332
"dgp1",5,3,7,25,300,20270005,20763333
"dgp1",5,3,8,25,300,20270005,20763334
"dgp1",5,3,9,25,300,20270005,20763335
"dgp1",5,3,10,25,300,20270005,20763336
"dgp1",5,3,11,25,300,20270005,20763337
"dgp1",5,3,12,25,300,20270005,20763338
"dgp1",5,3,13,25,300,20270005,20763339
"dgp1",5,3,14,25,300,20270005,20763340
"dgp1",5,3,15,25,300,20270005,20763341
"dgp1",5,3,16,25,300,20270005,20763342
"dgp1",5,3,17,25,300,20270005,20763343
"dgp1",5,3,18,25,300,20270005,20763344
"dgp1",5,3,19,25,300,20270005,20763345
"dgp1",5,3,20,25,300,20270005,20763346
"dgp1",5,3,21,25,300,20270005,20763347
"dgp1",5,3,22,25,300,20270005,20763348
"dgp1",5,3,23,25,300,20270005,20763349
"dgp1",5,3,24,25,300,20270005,20763350
"dgp1",5,3,25,25,300,20270005,20763351
"dgp1",5,3,26,25,300,20270005,20763352
"dgp1",5,3,27,25,300,20270005,20763353
"dgp1",5,3,28,25,300,20270005,20763354
"dgp1",5,3,29,25,300,20270005,20763355
"dgp1",5,3,30,25,300,20270005,20763356
"dgp1",5,3,31,25,300,20270005,20763357
"dgp1",5,3,32,25,300,20270005,20763358
"dgp1",5,3,33,25,300,20270005,20763359
"dgp1",5,3,34,25,300,20270005,20763360
"dgp1",5,3,35,25,300,20270005,20763361
"dgp1",5,3,36,25,300,20270005,20763362
"dgp1",5,3,37,25,300,20270005,20763363
"dgp1",5,3,38,25,300,20270005,20763364
"dgp1",5,3,39,25,300,20270005,20763365
"dgp1",5,3,40,25,300,20270005,20763366
"dgp1",5,3,41,25,300,20270005,20763367
"dgp1",5,3,42,25,300,20270005,20763368
"dgp1",5,3,43,25,300,20270005,20763369
"dgp1",5,3,44,25,300,20270005,20763370
"dgp1",5,3,45,25,300,20270005,20763371
"dgp1",5,3,46,25,300,20270005,20763372
"dgp1",5,3,47,25,300,20270005,20763373
"dgp1",5,3,48,25,300,20270005,20763374
"dgp1",5,3,49,25,300,20270005,20763375
"dgp1",5,3,50,25,300,20270005,20763376
"dgp1",5,3,51,25,300,20270005,20763377
"dgp1",5,3,52,25,300,20270005,20763378
"dgp1",5,3,53,25,300,20270005,20763379
"dgp1",5,3,54,25,300,20270005,20763380
"dgp1",5,3,55,25,300,20270005,20763381
"dgp1",5,3,56,25,300,20270005,20763382
"dgp1",5,3,57,25,300,20270005,20763383
"dgp1",5,3,58,25,300,20270005,20763384
"dgp1",5,3,59,25,300,20270005,20763385
"dgp1",5,3,60,25,300,20270005,20763386
"dgp1",5,3,61,25,300,20270005,20763387
"dgp1",5,3,62,25,300,20270005,20763388
"dgp1",5,3,63,25,300,20270005,20763389
"dgp1",5,3,64,25,300,20270005,20763390
"dgp1",5,3,65,25,300,20270005,20763391
"dgp1",5,3,66,25,300,20270005,20763392
"dgp1",5,3,67,25,300,20270005,20763393
"dgp1",5,3,68,25,300,20270005,20763394
"dgp1",5,3,69,25,300,20270005,20763395
"dgp1",5,3,70,25,300,20270005,20763396
"dgp1",5,3,71,25,300,20270005,20763397
"dgp1",5,3,72,25,300,20270005,20763398
"dgp1",5,3,73,25,300,20270005,20763399
"dgp1",5,3,74,25,300,20270005,20763400
"dgp1",5,3,75,25,300,20270005,20763401
"dgp1",5,3,76,25,300,20270005,20763402
"dgp1",5,3,77,25,300,20270005,20763403
"dgp1",5,3,78,25,300,20270005,20763404
"dgp1",5,3,79,25,300,20270005,20763405
"dgp1",5,3,80,25,300,20270005,20763406
"dgp1",5,3,81,25,300,20270005,20763407
"dgp1",5,3,82,25,300,20270005,20763408
"dgp1",5,3,83,25,300,20270005,20763409
"dgp1",5,3,84,25,300,20270005,20763410
"dgp1",5,3,85,25,300,20270005,20763411
"dgp1",5,3,86,25,300,20270005,20763412
"dgp1",5,3,87,25,300,20270005,20763413
"dgp1",5,3,88,25,300,20270005,20763414
"dgp1",5,3,89,25,300,20270005,20763415
"dgp1",5,3,90,25,300,20270005,20763416
"dgp1",5,3,91,25,300,20270005,20763417
"dgp1",5,3,92,25,300,20270005,20763418
"dgp1",5,3,93,25,300,20270005,20763419
"dgp1",5,3,94,25,300,20270005,20763420
"dgp1",5,3,95,25,300,20270005,20763421
"dgp1",5,3,96,25,300,20270005,20763422
"dgp1",5,3,97,25,300,20270005,20763423
"dgp1",5,3,98,25,300,20270005,20763424
"dgp1",5,3,99,25,300,20270005,20763425
"dgp1",5,3,100,25,300,20270005,20763426
"dgp1",5,4,1,25,500,20270005,20764327
"dgp1",5,4,2,25,500,20270005,20764328
"dgp1",5,4,3,25,500,20270005,20764329
"dgp1",5,4,4,25,500,20270005,20764330
"dgp1",5,4,5,25,500,20270005,20764331
"dgp1",5,4,6,25,500,20270005,20764332
"dgp1",5,4,7,25,500,20270005,20764333
"dgp1",5,4,8,25,500,20270005,20764334
"dgp1",5,4,9,25,500,20270005,20764335
"dgp1",5,4,10,25,500,20270005,20764336
"dgp1",5,4,11,25,500,20270005,20764337
"dgp1",5,4,12,25,500,20270005,20764338
"dgp1",5,4,13,25,500,20270005,20764339
"dgp1",5,4,14,25,500,20270005,20764340
"dgp1",5,4,15,25,500,20270005,20764341
"dgp1",5,4,16,25,500,20270005,20764342
"dgp1",5,4,17,25,500,20270005,20764343
"dgp1",5,4,18,25,500,20270005,20764344
"dgp1",5,4,19,25,500,20270005,20764345
"dgp1",5,4,20,25,500,20270005,20764346
"dgp1",5,4,21,25,500,20270005,20764347
"dgp1",5,4,22,25,500,20270005,20764348
"dgp1",5,4,23,25,500,20270005,20764349
"dgp1",5,4,24,25,500,20270005,20764350
"dgp1",5,4,25,25,500,20270005,20764351
"dgp1",5,4,26,25,500,20270005,20764352
"dgp1",5,4,27,25,500,20270005,20764353
"dgp1",5,4,28,25,500,20270005,20764354
"dgp1",5,4,29,25,500,20270005,20764355
"dgp1",5,4,30,25,500,20270005,20764356
"dgp1",5,4,31,25,500,20270005,20764357
"dgp1",5,4,32,25,500,20270005,20764358
"dgp1",5,4,33,25,500,20270005,20764359
"dgp1",5,4,34,25,500,20270005,20764360
"dgp1",5,4,35,25,500,20270005,20764361
"dgp1",5,4,36,25,500,20270005,20764362
"dgp1",5,4,37,25,500,20270005,20764363
"dgp1",5,4,38,25,500,20270005,20764364
"dgp1",5,4,39,25,500,20270005,20764365
"dgp1",5,4,40,25,500,20270005,20764366
"dgp1",5,4,41,25,500,20270005,20764367
"dgp1",5,4,42,25,500,20270005,20764368
"dgp1",5,4,43,25,500,20270005,20764369
"dgp1",5,4,44,25,500,20270005,20764370
"dgp1",5,4,45,25,500,20270005,20764371
"dgp1",5,4,46,25,500,20270005,20764372
"dgp1",5,4,47,25,500,20270005,20764373
"dgp1",5,4,48,25,500,20270005,20764374
"dgp1",5,4,49,25,500,20270005,20764375
"dgp1",5,4,50,25,500,20270005,20764376
"dgp1",5,4,51,25,500,20270005,20764377
"dgp1",5,4,52,25,500,20270005,20764378
"dgp1",5,4,53,25,500,20270005,20764379
"dgp1",5,4,54,25,500,20270005,20764380
"dgp1",5,4,55,25,500,20270005,20764381
"dgp1",5,4,56,25,500,20270005,20764382
"dgp1",5,4,57,25,500,20270005,20764383
"dgp1",5,4,58,25,500,20270005,20764384
"dgp1",5,4,59,25,500,20270005,20764385
"dgp1",5,4,60,25,500,20270005,20764386
"dgp1",5,4,61,25,500,20270005,20764387
"dgp1",5,4,62,25,500,20270005,20764388
"dgp1",5,4,63,25,500,20270005,20764389
"dgp1",5,4,64,25,500,20270005,20764390
"dgp1",5,4,65,25,500,20270005,20764391
"dgp1",5,4,66,25,500,20270005,20764392
"dgp1",5,4,67,25,500,20270005,20764393
"dgp1",5,4,68,25,500,20270005,20764394
