"tuning","family","solver","dgp","d","T_sample","nrep_eff","frob_mean","frob_median","frob_sd","frob_sq_mean","frob_sq_median","frob_sq_sd","msfe_mean","msfe_median","msfe_sd","rmfe_mean","rmfe_median","rmfe_sd","hamming_mean","hamming_median","hamming_sd","precision_mean","precision_median","precision_sd","recall_mean","recall_median","recall_sd","F1_mean","F1_median","F1_sd","TP_mean","TP_median","TP_sd","FP_mean","FP_median","FP_sd","FN_mean","FN_median","FN_sd","TN_mean","TN_median","TN_sd","support_true_mean","support_true_median","support_true_sd","support_hat_mean","support_hat_median","support_hat_sd","off_hamming_mean","off_hamming_median","off_hamming_sd","off_precision_mean","off_precision_median","off_precision_sd","off_recall_mean","off_recall_median","off_recall_sd","off_F1_mean","off_F1_median","off_F1_sd","off_TP_mean","off_TP_median","off_TP_sd","off_FP_mean","off_FP_median","off_FP_sd","off_FN_mean","off_FN_median","off_FN_sd","off_TN_mean","off_TN_median","off_TN_sd","support_true_offdiag_mean","support_true_offdiag_median","support_true_offdiag_sd","support_hat_offdiag_mean","support_hat_offdiag_median","support_hat_offdiag_sd","rho_true_mean","rho_true_median","rho_true_sd","rho_hat_mean","rho_hat_median","rho_hat_sd","runtime_seconds_mean","runtime_seconds_median","runtime_seconds_sd","objective_mean","objective_median","objective_sd","objective_gap_mean","objective_gap_median","objective_gap_sd","kkt_max_mean","kkt_max_median","kkt_max_sd","n_solver_zeroed_mean","n_solver_zeroed_median","n_solver_zeroed_sd","max_solver_zeroed_abs_mean","max_solver_zeroed_abs_median","max_solver_zeroed_abs_sd","B_diff_to_fista_mean","B_diff_to_fista_median","B_diff_to_fista_sd","Phi_diff_to_fista_mean","Phi_diff_to_fista_median","Phi_diff_to_fista_sd","reference_tuning_seconds_mean","reference_tuning_seconds_median","reference_tuning_seconds_sd","reference_pilot_seconds_mean","reference_pilot_seconds_median","reference_pilot_seconds_sd","admm_convergence_rate","rank_frob","rank_rmfe","rank_hamming","rank_F1"
"cv","adaptive","admm","dgp1",20,300,100,0.629182510056195,0.633385163697712,0.0550109392050929,0.398866572358518,0.401179144860433,0.0696123074015789,20.471984127108,20.447506180917,0.565481746116661,4.52416960114096,4.52189181407062,0.0625513705661692,0.0487,0.045,0.0171464281994822,0.787214197286336,0.790697674418605,0.0609679529169438,0.989117647058824,0.985294117647059,0.0124748532488539,0.875217174109974,0.880789473684211,0.0372087453579452,67.26,67,0.848290020922066,18.74,18,7.09049726853847,0.74,1,0.848290020922066,313.26,314,7.09049726853847,68,68,0,86,85.5,7.41279265523426,0.0512631578947368,0.0473684210526316,0.0180488717889287,0.723926295227303,0.727272727272727,0.0723195495697933,0.984583333333333,0.979166666666667,0.0176727087692097,0.832037461685171,0.837229437229437,0.0472135923888838,47.26,47,0.848290020922066,18.74,18,7.09049726853847,0.74,1,0.848290020922066,313.26,314,7.09049726853847,48,48,0,66,65.5,7.41279265523426,0.707496609272667,0.707496609272667,0,0.651703807539959,0.656483130759729,0.0404925386664405,0.0529000000000006,0.0499999999999972,0.0143755544469273,16.5189853911691,16.4898306582325,0.295880409575326,3.06794589732817e-13,2.48689957516035e-13,2.11234843195638e-13,5.50494728677115e-07,4.83185704940048e-07,2.67500875913965e-07,314,314.5,7.41279265523426,5.01088552625301e-07,4.87724569292332e-07,1.02095651674718e-07,5.13038340260823e-07,4.94589786464147e-07,1.68991022399446e-07,5.00330100658969e-07,4.77713737083119e-07,1.588479319572e-07,2.7715,2.755,0.233140071479128,0.00219999999999999,0,0.00578748213776497,1,1,2,2,2
"cv","adaptive","fista","dgp1",20,300,100,0.629182526966901,0.633385228209823,0.055010929815257,0.398866592615603,0.401179226737803,0.0696122977074936,20.4719841598077,20.4475063315574,0.565481753807131,4.52416960474385,4.52189183072513,0.0625513713689319,0.0487,0.045,0.0171464281994822,0.787214197286336,0.790697674418605,0.0609679529169438,0.989117647058824,0.985294117647059,0.0124748532488539,0.875217174109974,0.880789473684211,0.0372087453579452,67.26,67,0.848290020922066,18.74,18,7.09049726853847,0.74,1,0.848290020922066,313.26,314,7.09049726853847,68,68,0,86,85.5,7.41279265523426,0.0512631578947368,0.0473684210526316,0.0180488717889287,0.723926295227303,0.727272727272727,0.0723195495697933,0.984583333333333,0.979166666666667,0.0176727087692097,0.832037461685171,0.837229437229437,0.0472135923888838,47.26,47,0.848290020922066,18.74,18,7.09049726853847,0.74,1,0.848290020922066,313.26,314,7.09049726853847,48,48,0,66,65.5,7.41279265523426,0.707496609272667,0.707496609272667,0,0.651703773364982,0.656483065748125,0.0404925379144581,0.00109999999999985,0,0.00423906793643296,16.5189853911688,16.4898306582321,0.295880409575413,3.5527136788005e-17,0,3.5527136788005e-16,2.45070802150402e-08,1.97786107838938e-08,1.42577128330846e-08,0,0,0,0,0,0,0,0,0,0,0,0,2.7715,2.755,0.233140071479128,0.00219999999999999,0,0.00578748213776497,NA,2.5,2,2,2
"cv","adaptive","glmnet","dgp1",20,500,100,0.437303243825916,0.4362051054283,0.0407434223565019,0.192877553261336,0.190274908062997,0.0357113192905544,20.1947564293897,20.2100232475151,0.585725475495118,4.49339040472653,4.4955556759793,0.0651269165074691,0.03305,0.03,0.0132076462396568,0.84121496843632,0.85,0.0528192747144051,0.998970588235294,1,0.00431159808179562,0.912426533359315,0.918918918918919,0.0316168833227678,67.93,68,0.293188669562103,13.15,12,5.28648935466342,0.07,0,0.293188669562103,318.85,320,5.28648935466342,68,68,0,81.08,80,5.30614280953232,0.0347894736842105,0.0315789473684211,0.0139027855154282,0.790278480883926,0.8,0.0653847788357109,0.998541666666667,1,0.00610809728254381,0.880778507089225,0.888888888888889,0.0414490870681878,47.93,48,0.293188669562103,13.15,12,5.28648935466342,0.07,0,0.293188669562103,318.85,320,5.28648935466342,48,48,0,61.08,60,5.30614280953232,0.707496609272667,0.707496609272667,0,0.67367837848678,0.674089293859808,0.023885165573422,0.1003,0.0900000000000034,0.037858188338093,16.4778166025247,16.4652601594609,0.223081049789861,1.56852308919042e-14,7.105427357601e-15,2.60850894979386e-14,1.729091785459e-07,1.05483263418338e-07,3.72138905118889e-07,0.01,0,0.1,1.86117791098687e-08,0,1.86117791098687e-07,1.12734306061599e-07,9.74462928858114e-08,7.24168358422082e-08,1.15515238631694e-07,9.87597924330242e-08,7.44117569795086e-08,2.6608,2.675,0.169691818103623,0.0015000000000002,0,0.00500000000000101,NA,2.5,2,2,2
"cv","adaptive","admm","dgp1",20,500,100,0.437303228372104,0.436205109025427,0.0407434186387687,0.192877539445415,0.190274911186229,0.0357113160776823,20.1947564159993,20.2100233123638,0.585725481690687,4.49339040322643,4.49555568318125,0.0651269172101717,0.03305,0.03,0.0132076462396568,0.84121496843632,0.85,0.0528192747144051,0.998970588235294,1,0.00431159808179562,0.912426533359315,0.918918918918919,0.0316168833227678,67.93,68,0.293188669562103,13.15,12,5.28648935466342,0.07,0,0.293188669562103,318.85,320,5.28648935466342,68,68,0,81.08,80,5.30614280953232,0.0347894736842105,0.0315789473684211,0.0139027855154282,0.790278480883926,0.8,0.0653847788357109,0.998541666666667,1,0.00610809728254381,0.880778507089225,0.888888888888889,0.0414490870681878,47.93,48,0.293188669562103,13.15,12,5.28648935466342,0.07,0,0.293188669562103,318.85,320,5.28648935466342,48,48,0,61.08,60,5.30614280953232,0.707496609272667,0.707496609272667,0,0.67367842849818,0.674089325199964,0.0238851691823736,0.0541999999999989,0.0499999999999972,0.0183225863817629,16.477816602525,16.4652601594613,0.223081049789807,2.93276514184981e-13,2.39808173319034e-13,1.88650907530929e-13,5.37003556644114e-07,4.57321173177178e-07,3.71523729211802e-07,318.92,320,5.30614280953232,4.83493750472385e-07,4.60573706556388e-07,1.69342678384041e-07,4.99358408200012e-07,4.76971434012587e-07,1.54260441978935e-07,4.90199938792275e-07,4.70697649328777e-07,1.47744650598953e-07,2.6608,2.675,0.169691818103623,0.0015000000000002,0,0.00500000000000101,1,2.5,2,2,2
"cv","adaptive","fista","dgp1",20,500,100,0.437303247293354,0.436205097025786,0.0407434228326859,0.192877556332394,0.190274900734802,0.0357113205683242,20.1947564344929,20.2100232763229,0.585725472165811,4.49339040530018,4.49555567918253,0.0651269161037433,0.03305,0.03,0.0132076462396568,0.84121496843632,0.85,0.0528192747144051,0.998970588235294,1,0.00431159808179562,0.912426533359315,0.918918918918919,0.0316168833227678,67.93,68,0.293188669562103,13.15,12,5.28648935466342,0.07,0,0.293188669562103,318.85,320,5.28648935466342,68,68,0,81.08,80,5.30614280953232,0.0347894736842105,0.0315789473684211,0.0139027855154282,0.790278480883926,0.8,0.0653847788357109,0.998541666666667,1,0.00610809728254381,0.880778507089225,0.888888888888889,0.0414490870681878,47.93,48,0.293188669562103,13.15,12,5.28648935466342,0.07,0,0.293188669562103,318.85,320,5.28648935466342,48,48,0,61.08,60,5.30614280953232,0.707496609272667,0.707496609272667,0,0.673678376182603,0.674089293238972,0.0238851642756347,0.00100000000000009,0,0.00362371537669778,16.4778166025247,16.4652601594609,0.223081049789869,7.105427357601e-17,0,4.99885623157644e-16,5.61645539750111e-08,1.72523290789464e-08,3.69941832578166e-07,0.01,0,0.1,1.86318293588644e-08,0,1.86318293588644e-07,0,0,0,0,0,0,2.6608,2.675,0.169691818103623,0.0015000000000002,0,0.00500000000000101,NA,1,2,2,2
"cv","adaptive","glmnet","dgp1",20,1000,100,0.283416280530855,0.281327515156402,0.0246063865593567,0.0809242075868578,0.079145413510209,0.0140951320385742,20.162770288424,20.2281011327575,0.637384292213154,4.48973949387493,4.49756592275375,0.0711348524708737,0.019425,0.0175,0.0150791472510279,0.902268668364973,0.906666666666667,0.0617337421979689,1,1,0,0.947459171057194,0.951048951048951,0.0363219280701649,68,68,0,7.77,7,6.03165890041115,0,0,0,324.23,325,6.03165890041115,68,68,0,75.77,75,6.03165890041115,0.0204473684210526,0.0184210526315789,0.0158727865800294,0.868867250415369,0.872727272727273,0.0778309327272378,1,1,0,0.927863907916172,0.932038834951456,0.047909952158368,48,48,0,7.77,7,6.03165890041115,0,0,0,324.23,325,6.03165890041115,48,48,0,55.77,55,6.03165890041115,0.707496609272667,0.707496609272667,0,0.685557064844652,0.68561548069858,0.0165223905299749,0.115599999999999,0.109999999999999,0.0366065623084229,16.4075718950651,16.4074363815436,0.164555843757136,6.67910171614494e-15,3.5527136788005e-15,1.30146710951766e-14,9.58808637073356e-08,7.32287204017329e-08,8.03612940207456e-08,0,0,0,0,0,0,7.86227698074826e-08,6.28163770496337e-08,4.88460457417967e-08,8.03052113624822e-08,6.42255924976806e-08,4.98934109710881e-08,3.1277,3.11499999999999,0.128580871065803,0.00169999999999973,0,0.00513553671720238,NA,2.5,2,2,2
"cv","adaptive","admm","dgp1",20,1000,100,0.283416255527174,0.28132747383232,0.0246063862923628,0.0809241934009495,0.079145390254591,0.0140951318509126,20.1627702739349,20.228101080183,0.637384306751483,4.48973949223576,4.49756591691222,0.0711348541017536,0.019425,0.0175,0.0150791472510279,0.902268668364973,0.906666666666667,0.0617337421979689,1,1,0,0.947459171057194,0.951048951048951,0.0363219280701649,68,68,0,7.77,7,6.03165890041115,0,0,0,324.23,325,6.03165890041115,68,68,0,75.77,75,6.03165890041115,0.0204473684210526,0.0184210526315789,0.0158727865800294,0.868867250415369,0.872727272727273,0.0778309327272378,1,1,0,0.927863907916172,0.932038834951456,0.047909952158368,48,48,0,7.77,7,6.03165890041115,0,0,0,324.23,325,6.03165890041115,48,48,0,55.77,55,6.03165890041115,0.707496609272667,0.707496609272667,0,0.685557135645748,0.68561551709922,0.0165224004006265,0.0615000000000002,0.0599999999999881,0.0221735578260848,16.4075718950654,16.4074363815438,0.164555843757095,2.70823363734962e-13,2.43360886997834e-13,1.49440102823857e-13,4.91435593869254e-07,4.62392758800861e-07,1.678333536884e-07,324.23,325,6.03165890041115,4.52515612698625e-07,4.52880620958938e-07,8.01913622960017e-08,4.81987017911958e-07,4.75002735170034e-07,1.30474822141823e-07,4.72198222324587e-07,4.70085433775366e-07,1.25001461975619e-07,3.1277,3.11499999999999,0.128580871065803,0.00169999999999973,0,0.00513553671720238,1,1,2,2,2
"cv","adaptive","fista","dgp1",20,1000,100,0.28341628329671,0.281327523848476,0.0246063854909496,0.0809242091025811,0.0791454184014624,0.0140951316171201,20.162770290939,20.2281011338207,0.637384298428246,4.48973949414414,4.49756592287176,0.071134853163966,0.019425,0.0175,0.0150791472510279,0.902268668364973,0.906666666666667,0.0617337421979689,1,1,0,0.947459171057194,0.951048951048951,0.0363219280701649,68,68,0,7.77,7,6.03165890041115,0,0,0,324.23,325,6.03165890041115,68,68,0,75.77,75,6.03165890041115,0.0204473684210526,0.0184210526315789,0.0158727865800294,0.868867250415369,0.872727272727273,0.0778309327272378,1,1,0,0.927863907916172,0.932038834951456,0.047909952158368,48,48,0,7.77,7,6.03165890041115,0,0,0,324.23,325,6.03165890041115,48,48,0,55.77,55,6.03165890041115,0.707496609272667,0.707496609272667,0,0.685557061137655,0.685615477684579,0.0165223901499348,0.000900000000000176,0,0.00378593889720067,16.4075718950651,16.4074363815436,0.164555843757137,2.8421709430404e-16,0,1.30510616116837e-15,2.33078399655747e-08,1.84343655915481e-08,1.6580242748051e-08,0,0,0,0,0,0,0,0,0,0,0,0,3.1277,3.11499999999999,0.128580871065803,0.00169999999999973,0,0.00513553671720238,NA,2.5,2,2,2
"cv","adaptive","glmnet","dgp1",20,2000,100,0.186339981666623,0.187564406669957,0.0154592525506577,0.0349591873720481,0.0351804228438452,0.00578468831543803,20.000304843527,20.0708789527298,0.64965146943855,4.47158575024605,4.48005339228473,0.0726533329677823,0.010475,0.0075,0.00783909362674595,0.943644461528531,0.957746478873239,0.0392696617860402,1,1,0,0.970581275319046,0.97841726618705,0.0212032555309885,68,68,0,4.19,3,3.13563745069838,0,0,0,327.81,329,3.13563745069838,68,68,0,72.19,71,3.13563745069838,0.0110263157894737,0.00789473684210526,0.00825167750183784,0.922824011335303,0.941176470588235,0.0524117575254706,1,1,0,0.959079301647978,0.96969696969697,0.0290691177099975,48,48,0,4.19,3,3.13563745069838,0,0,0,327.81,329,3.13563745069838,48,48,0,52.19,51,3.13563745069838,0.707496609272667,0.707496609272667,0,0.694307211366023,0.694251842170237,0.0103650498164946,0.1446,0.140000000000001,0.0337075958828575,16.358813905834,16.3565513417453,0.109844310754835,3.16191517413245e-15,3.5527136788005e-15,4.06783404781801e-15,7.18538200781799e-08,5.55193904523511e-08,4.92818870511236e-08,0,0,0,0,0,0,5.99302639741219e-08,5.23162565387186e-08,2.61529838280411e-08,6.07084830683873e-08,5.33260684569794e-08,2.6120911812737e-08,4.5105,4.45999999999999,0.163060223119056,0.00160000000000011,0,0.00506921785850366,NA,1.5,2,2,2
"cv","adaptive","admm","dgp1",20,2000,100,0.186339938687713,0.187564407469052,0.0154592606475563,0.034959171602512,0.0351804231595492,0.00578469014301933,20.0003048262932,20.0708789342061,0.649651463981159,4.47158574832749,4.48005339022075,0.0726533324414503,0.010475,0.0075,0.00783909362674595,0.943644461528531,0.957746478873239,0.0392696617860402,1,1,0,0.970581275319046,0.97841726618705,0.0212032555309885,68,68,0,4.19,3,3.13563745069838,0,0,0,327.81,329,3.13563745069838,68,68,0,72.19,71,3.13563745069838,0.0110263157894737,0.00789473684210526,0.00825167750183784,0.922824011335303,0.941176470588235,0.0524117575254706,1,1,0,0.959079301647978,0.96969696969697,0.0290691177099975,48,48,0,4.19,3,3.13563745069838,0,0,0,327.81,329,3.13563745069838,48,48,0,52.19,51,3.13563745069838,0.707496609272667,0.707496609272667,0,0.694307309744821,0.694251975826473,0.0103650458862872,0.0593000000000002,0.0600000000000023,0.0156511851295552,16.3588139058342,16.3565513417454,0.10984431075482,2.69366751126654e-13,2.48689957516035e-13,1.41456960572252e-13,4.89013364182666e-07,4.6093006734766e-07,1.71878902982135e-07,327.81,329,3.13563745069838,4.2651444526329e-07,4.16495804275116e-07,7.74655651597298e-08,4.77584700297879e-07,4.77979146706873e-07,1.24573404459161e-07,4.6915092369742e-07,4.68625328529537e-07,1.21091634998056e-07,4.5105,4.45999999999999,0.163060223119056,0.00160000000000011,0,0.00506921785850366,1,1.5,2,2,2
"cv","adaptive","fista","dgp1",20,2000,100,0.186339983534049,0.187564418297102,0.0154592526541284,0.0349591880711677,0.035180427206515,0.00578468845976345,20.0003048447006,20.0708789554071,0.649651470506256,4.47158575037552,4.48005339258347,0.0726533330775366,0.010475,0.0075,0.00783909362674595,0.943644461528531,0.957746478873239,0.0392696617860402,1,1,0,0.970581275319046,0.97841726618705,0.0212032555309885,68,68,0,4.19,3,3.13563745069838,0,0,0,327.81,329,3.13563745069838,68,68,0,72.19,71,3.13563745069838,0.0110263157894737,0.00789473684210526,0.00825167750183784,0.922824011335303,0.941176470588235,0.0524117575254706,1,1,0,0.959079301647978,0.96969696969697,0.0290691177099975,48,48,0,4.19,3,3.13563745069838,0,0,0,327.81,329,3.13563745069838,48,48,0,52.19,51,3.13563745069838,0.707496609272667,0.707496609272667,0,0.694307208208776,0.694251838116562,0.0103650489435797,0.00180000000000007,0,0.00538985204347133,16.358813905834,16.3565513417452,0.109844310754836,3.5527136788005e-16,0,1.07118347819495e-15,1.92781712209652e-08,1.78719789805627e-08,8.68688552726297e-09,0,0,0,0,0,0,0,0,0,0,0,0,4.5105,4.45999999999999,0.163060223119056,0.00160000000000011,0,0.00506921785850366,NA,3,2,2,2
"cv","adaptive","glmnet","dgp1",25,100,100,1.53555880718772,1.51890121745287,0.0829524441162582,2.36475314723679,2.30706093832323,0.257570806491094,27.8939560184325,27.8675168498346,0.779280998250731,5.28096332157499,5.27896928583397,0.0737345403216961,0.091392,0.0896,0.0117581665581025,0.829339077342601,0.815099715099715,0.110750702498563,0.531808510638298,0.563829787234043,0.136072920527065,0.625824467955439,0.655168995936168,0.0908521757989281,49.99,53,12.7908545295441,13.11,11,10.7486386265067,44.01,41,12.7908545295441,517.89,520,10.7486386265067,94,94,0,63.1,64.5,22.456017618285,0.0952,0.0933333333333333,0.0122480901646901,0.651133735720848,0.69047619047619,0.226665455100833,0.362173913043478,0.405797101449275,0.185374703326727,0.433261418952521,0.508335648791331,0.185262818909787,24.99,28,12.7908545295441,13.11,11,10.7486386265067,44.01,41,12.7908545295441,517.89,520,10.7486386265067,69,69,0,38.1,39.5,22.456017618285,0.772600785878824,0.772600785878824,0,0.480480232850307,0.464203843711399,0.0916523565805625,0.0863999999999973,0.0799999999999983,0.0238480035375541,22.2071204286218,22.1305379896078,0.870489769159844,1.57882595885894e-13,3.5527136788005e-14,3.07268220893301e-13,3.34883429179689e-07,2.23392796594446e-07,3.6491185298709e-07,0,0,0,0,0,0,3.42192875268499e-07,2.21646839639246e-07,3.59339682320463e-07,3.59142993729582e-07,2.35087137507308e-07,3.6979439380166e-07,10.1291,9.91,1.17616917545603,0.00410000000000167,0,0.00726065917924875,NA,2,2,2,2
"cv","adaptive","admm","dgp1",25,100,100,1.53555881999483,1.51890119811131,0.082952427511708,2.36475318384169,2.30706087957098,0.257570760299282,27.8939562053295,27.8675170542789,0.779280987432669,5.28096333928722,5.27896930519619,0.0737345391003943,0.091392,0.0896,0.0117581665581025,0.829339077342601,0.815099715099715,0.110750702498563,0.531808510638298,0.563829787234043,0.136072920527065,0.625824467955439,0.655168995936168,0.0908521757989281,49.99,53,12.7908545295441,13.11,11,10.7486386265067,44.01,41,12.7908545295441,517.89,520,10.7486386265067,94,94,0,63.1,64.5,22.456017618285,0.0952,0.0933333333333333,0.0122480901646901,0.651133735720848,0.69047619047619,0.226665455100833,0.362173913043478,0.405797101449275,0.185374703326727,0.433261418952521,0.508335648791331,0.185262818909787,24.99,28,12.7908545295441,13.11,11,10.7486386265067,44.01,41,12.7908545295441,517.89,520,10.7486386265067,69,69,0,38.1,39.5,22.456017618285,0.772600785878824,0.772600785878824,0,0.48048018797271,0.464203774352897,0.0916523434562578,0.140200000000002,0.140000000000001,0.0247810615208675,22.2071204286221,22.1305379896081,0.870489769159711,4.20286028202099e-13,2.91322521661641e-13,4.76160434966942e-13,5.86221301477241e-07,5.3513071318875e-07,3.35772646070893e-07,561.9,560.5,22.456017618285,5.10906080238144e-07,4.88718267206486e-07,1.21268987065799e-07,5.94848343879792e-07,5.49569261504061e-07,2.69634883511174e-07,5.92705205637543e-07,5.55547812815673e-07,2.62433893823047e-07,10.1291,9.91,1.17616917545603,0.00410000000000167,0,0.00726065917924875,1,2,2,2,2
"cv","adaptive","fista","dgp1",25,100,100,1.53555881854277,1.51890123935715,0.0829524334314852,2.36475318035456,2.30706100487302,0.257570778086626,27.8939560792034,27.8675168488575,0.779280965915042,5.28096332737125,5.27896928574133,0.0737345372488179,0.091392,0.0896,0.0117581665581025,0.829339077342601,0.815099715099715,0.110750702498563,0.531808510638298,0.563829787234043,0.136072920527065,0.625824467955439,0.655168995936168,0.0908521757989281,49.99,53,12.7908545295441,13.11,11,10.7486386265067,44.01,41,12.7908545295441,517.89,520,10.7486386265067,94,94,0,63.1,64.5,22.456017618285,0.0952,0.0933333333333333,0.0122480901646901,0.651133735720848,0.69047619047619,0.226665455100833,0.362173913043478,0.405797101449275,0.185374703326727,0.433261418952521,0.508335648791331,0.185262818909787,24.99,28,12.7908545295441,13.11,11,10.7486386265067,44.01,41,12.7908545295441,517.89,520,10.7486386265067,69,69,0,38.1,39.5,22.456017618285,0.772600785878824,0.772600785878824,0,0.480480226965621,0.464203840400051,0.0916523448539487,0.0022999999999999,0,0.00600588936550625,22.2071204286217,22.1305379896077,0.870489769159999,1.10134124042816e-15,0,4.18523812278036e-15,4.48167507915184e-08,3.4943433992136e-08,3.60017967536947e-08,0,0,0,0,0,0,0,0,0,0,0,0,10.1291,9.91,1.17616917545603,0.00410000000000167,0,0.00726065917924875,NA,2,2,2,2
"cv","adaptive","glmnet","dgp1",25,200,100,1.05661030649281,1.04296955261139,0.0763124980815724,1.12219070117665,1.08778557482145,0.165024600401368,26.392642893456,26.3599142910317,0.799530403794096,5.13679405612016,5.13419071379041,0.0777831644465962,0.066896,0.0672,0.0133278922231203,0.740373228947803,0.730478208232445,0.0640200073178225,0.872872340425532,0.872340425531915,0.0497000482019972,0.798000316786897,0.797165298266693,0.0317159625631032,82.05,82,4.67180453098774,29.86,31,10.3309088064737,11.95,12,4.67180453098774,501.14,500,10.3309088064737,94,94,0,111.91,113,13.7010616708739,0.0696833333333333,0.07,0.0138832210657503,0.66663430672672,0.652586206896552,0.0726983162365453,0.826811594202899,0.826086956521739,0.0677073120433006,0.733120650551318,0.734557786838395,0.0397583910401017,57.05,57,4.67180453098774,29.86,31,10.3309088064737,11.95,12,4.67180453098774,501.14,500,10.3309088064737,69,69,0,86.91,88,13.7010616708739,0.772600785878824,0.772600785878824,0,0.634264856922905,0.63567254098554,0.061690883931268,0.105800000000002,0.0900000000000034,0.0375561532437073,21.3165737864922,21.249812646173,0.4806008633629,1.30242483464826e-13,8.88178419700125e-14,1.28238374969348e-13,4.22509015349061e-07,3.11632010037421e-07,9.63715794631624e-07,0.01,0,0.1,4.80635093403615e-08,0,4.80635093403615e-07,3.59188915739463e-07,3.28207546174198e-07,1.85735942367856e-07,3.83016077714641e-07,3.54784146177396e-07,1.99308242428835e-07,5.9256,5.935,0.64815561169344,0.00289999999999964,0,0.00640312423743181,NA,2,2,2,2
